global_ordinal,source_docx,source_ordinal,extracted_file,sha256,source_repository,source_commit,pipeline_repository,pipeline_commit,width_px,height_px,analysis_scale,exif_orientation_applied,estimated_orientation_degrees,estimated_skew_degrees,skew_confidence,content_left_px,content_top_px,content_right_px,content_bottom_px,content_width_px,content_height_px,margin_left_px,margin_top_px,margin_right_px,margin_bottom_px,brightness_mean,contrast_stddev,dynamic_range_p05_p95,sharpness_score,entropy_bits,dark_pixel_fraction,light_pixel_fraction,background_uniformity_score,bleed_through_proxy,content_fraction,border_contact,likely_blank,likely_low_contrast,likely_blurry,likely_overexposed,likely_underexposed,quality_score,quality_status,review_reasons,analysis_error
135,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,135,raw/fs_0135.png,2eb02165533297d82febc22a3b9946b4c0b667f345c86da572a17d5450ff066a,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1546,1361,1.0,False,0,-0.25,0.0,310,70,1452,1277,1142,1207,310,70,94,84,174.29,38.353,128.0,4379.488,6.1775,0.054174,8e-06,0.298,0.659,0.655097,False,False,False,False,False,False,0.876,pass,,
136,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,136,raw/fs_0136.png,dac0b3c171af36b5ad23cc1c6acc95cc7bbabba4f57c20775f8b844f2e5ba8d7,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,0.25,0.0,237,50,1532,1302,1295,1252,237,50,110,59,174.274,38.9,130.0,4345.716,6.1931,0.05578,9e-06,0.216,0.663,0.725509,False,False,False,False,False,False,0.879,pass,,
137,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,137,raw/fs_0137.png,fd445ab560f107f8424797781b7744b33d91d525525cc6071d6cab2f3ffdd7d2,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,48,60,1581,1307,1533,1247,48,60,61,54,162.687,51.053,179.0,3999.685,6.5779,0.099459,7e-06,0.0,0.635,0.855416,False,False,False,False,False,False,0.923,pass,,
138,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,138,raw/fs_0138.png,8ffccadca6c46a5aa103fadf83f76e04baa74134bda4f2179584ec708376e851,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,51,64,1542,1299,1491,1235,51,64,52,62,165.54,43.351,143.0,3998.329,6.5959,0.072031,7e-06,0.0,0.626,0.848786,False,False,False,False,False,False,0.888,pass,,
139,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,139,raw/fs_0139.png,e4747a7ff031c4ef44924b3093fa658f2914b6aeb1ed835eef7e94240987910f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,0.25,0.0,48,58,1590,1314,1542,1256,48,58,52,47,161.172,49.984,173.0,3851.775,6.601,0.097237,4e-06,0.0,0.638,0.866648,False,False,False,False,False,False,0.915,pass,,
140,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,140,raw/fs_0140.png,8089fca829aabe78c7017d3ce2c6fa74b01ff418bf210ed372ebd31f3007e35c,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1629,1361,1.0,False,0,-0.25,0.003,851,44,1518,1276,667,1232,851,44,111,85,182.293,35.578,112.0,4067.922,5.8571,0.04117,1.3e-05,0.492,0.627,0.370644,False,False,False,False,False,False,0.874,pass,,
141,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,141,raw/fs_0141.png,eea019953cc66e581d3fc9d960a5b5cf3a4118e4a852af0d66df8bf5e6b34d06,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,224,60,1480,1272,1256,1212,224,60,114,89,177.632,34.983,111.0,4013.433,6.0195,0.042006,1e-05,0.336,0.635,0.701691,False,False,False,False,False,False,0.864,pass,,
142,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,142,raw/fs_0142.png,7d214a3d0a9911dd8dadbe95d8be6e8b589837ae824d0a1e2d9d697f7ed3ba9a,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1546,1361,1.0,False,0,-0.25,0.0,789,75,1445,1261,656,1186,789,75,101,100,181.818,30.475,90.0,3677.797,5.8219,0.028624,8e-06,0.59,0.553,0.369761,False,False,False,False,False,False,0.848,pass,,
143,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,143,raw/fs_0143.png,13999347a45ba0070c77260de17c5ae38d58dd81477c043fb9e7b8bf0e8e8376,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1546,1361,1.0,False,0,-0.25,0.0,791,73,1441,1261,650,1188,791,73,105,100,177.487,35.978,116.0,4351.45,5.8682,0.045783,9e-06,0.398,0.646,0.366997,False,False,False,False,False,False,0.869,pass,,
144,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,144,raw/fs_0144.png,8b16edabccf11e5960faae66d30a7ca0917afd5f0d4d2d2dbf027ddfa37ec01e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1546,1361,1.0,False,0,-0.25,0.0,797,64,1441,1240,644,1176,797,64,105,121,177.746,35.587,114.0,4234.098,5.8852,0.044892,5e-06,0.453,0.644,0.359936,False,False,False,False,False,False,0.867,pass,,
145,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,145,raw/fs_0145.png,2ba6f9656a152eb7e58d3983017584e961ced055bd68016eeb29ec53c49203f8,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,156,61,1469,1284,1313,1223,156,61,125,77,172.858,38.374,128.0,4548.771,6.1598,0.055669,1.1e-05,0.341,0.671,0.740193,False,False,False,False,False,False,0.874,pass,,
146,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,146,raw/fs_0146.png,97cabf10e21b0559e659f3ec41c1b63fa89fbc27af9ef627eda185e2a51a9a77,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,53,66,1597,1314,1544,1248,53,66,45,47,158.696,49.889,173.0,3807.219,6.5968,0.101412,3e-06,0.0,0.634,0.862245,False,False,False,False,False,False,0.911,pass,,
147,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,147,raw/fs_0147.png,51c12a0ec4d1b3d2336b54040779fc76963505ee1d253fbce1fe5aa96dd92cfb,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,0.25,0.0,44,62,1589,1308,1545,1246,44,62,53,53,159.051,49.211,166.0,4197.039,6.6651,0.101076,1e-06,0.0,0.67,0.861421,False,False,False,False,False,False,0.908,pass,,
148,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,148,raw/fs_0148.png,8e2b24b6cf869753bd5b082ebc65b932d0e97632ada92de102458c3303f907ee,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1568,1361,1.0,False,0,-0.25,0.0,356,72,1465,1276,1109,1204,356,72,103,85,175.959,36.158,116.0,4611.322,6.085,0.04627,1.3e-05,0.381,0.656,0.625682,False,False,False,False,False,False,0.868,pass,,
149,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,149,raw/fs_0149.png,f7810efa1b9a04a1f74ef8a1b358505ff153fcbc7662bcbc9b5a1158e4b03748,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1574,1361,1.0,False,0,0.25,0.001,362,74,1464,1269,1102,1195,362,74,110,92,178.555,35.857,114.0,4099.469,6.0098,0.043475,1e-06,0.341,0.636,0.614733,False,False,False,False,False,False,0.87,pass,,
150,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,150,raw/fs_0150.png,5442c3cbef5957aa070720bf3171c3054118071ccbbaa3896f693f794d169c27,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,0.25,0.0,48,63,1597,1313,1549,1250,48,63,45,48,163.032,52.257,182.0,4396.859,6.6734,0.102702,1.5e-05,0.0,0.667,0.866423,False,False,False,False,False,False,0.929,pass,,
151,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,151,raw/fs_0151.png,11f3917dd43e638d2b761f1a59e77fedc984df824d775f577f1e67edf643aad6,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,45,69,1583,1306,1538,1237,45,69,59,55,163.605,50.01,169.0,4246.505,6.5997,0.096247,1.3e-05,0.0,0.66,0.851324,False,False,False,False,False,False,0.919,pass,,
152,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,152,raw/fs_0152.png,f3d3ccd4dae3a1fe2319553f510242de1a3d0a8f3197d0262728460ba547d5e0,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,132,71,1520,1306,1388,1235,132,71,122,55,169.805,42.752,142.0,4548.094,6.4209,0.069413,1.3e-05,0.034,0.673,0.767053,False,False,False,False,False,False,0.891,pass,,
153,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,153,raw/fs_0153.png,0e45a706f0060c20305d529e9ab07de24b4304d151d7fb1567b31c74b73fec62,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1602,1361,1.0,False,0,0.25,0.001,124,73,1476,1296,1352,1223,124,73,126,65,171.087,39.253,129.0,4392.879,6.3772,0.055385,2e-05,0.171,0.659,0.758372,False,False,False,False,False,False,0.876,pass,,
154,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,154,raw/fs_0154.png,2d623f02f70ca77784dc9ca93fa7c99d9db65be82745df06fe8d80edebe46501,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1575,1361,1.0,False,0,-0.25,0.0,812,82,1452,1274,640,1192,812,82,123,87,175.095,36.463,119.0,4674.141,5.9635,0.049238,3e-06,0.457,0.647,0.355891,False,False,False,False,False,False,0.868,pass,,
155,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,155,raw/fs_0155.png,88b503b70a8d3a53719e138bb58ea5c818b6be00e0da409ec87e06fa2e3f813f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1546,1361,1.0,False,0,-0.25,0.0,803,83,1434,1272,631,1189,803,83,112,89,177.323,32.49,100.0,4098.231,5.8637,0.03557,7e-06,0.589,0.602,0.356569,False,False,False,False,False,False,0.851,pass,,
156,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,156,raw/fs_0156.png,dd43dce13a605a71a14135c3fc7104270129e2f01e4410463c0c19e814b81b72,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1690,1361,1.0,False,0,-0.25,0.0,866,44,1532,1252,666,1208,866,44,158,109,175.405,35.969,116.0,4283.644,6.0128,0.0468,6e-06,0.457,0.644,0.349781,False,False,False,False,False,False,0.866,pass,,
157,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,157,raw/fs_0157.png,e1fc8c64602fd40c036a24eb363990885bbb1092c842e1f4e5d42bdd90f83768,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1615,1361,1.0,False,0,-0.25,0.001,841,43,1500,1244,659,1201,841,43,115,117,183.782,32.278,99.0,3991.978,5.891,0.030518,1.5e-05,0.6,0.617,0.360079,False,False,False,False,False,False,0.86,pass,,
158,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,158,raw/fs_0158.png,de7dc17722bedd6bf015b006d7c098043fa9adc5306b4a2e09bec1bb76b92edb,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,156,69,1464,1278,1308,1209,156,69,130,83,171.574,38.066,123.0,4190.419,6.3828,0.05149,1.8e-05,0.192,0.632,0.728933,False,False,False,False,False,False,0.871,pass,,
159,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,159,raw/fs_0159.png,1ad2a3861dbb913863bef4e57820f57edb8e7cd33b4564cbb12ad6231bcf98b9,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,0.25,0.0,170,71,1466,1275,1296,1204,170,71,128,86,172.784,36.24,116.0,4195.043,6.2719,0.046135,5e-06,0.279,0.631,0.719259,False,False,False,False,False,False,0.863,pass,,
160,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,160,raw/fs_0160.png,e14753e2d5037e434b9f146e1c6626d7af413b928725745f9b0e8fc88cdab839,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,376,61,1463,1264,1087,1203,376,61,131,97,173.645,36.446,119.0,4706.532,6.1718,0.048891,5e-06,0.407,0.661,0.602766,False,False,False,False,False,False,0.866,pass,,
161,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,161,raw/fs_0161.png,2fcf4633699ef769e841c7de5c6a631bc3ad42bfbe9619e331fc9285a317eb7b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,185,71,1467,1279,1282,1208,185,71,127,82,168.109,42.6,144.0,4821.673,6.4997,0.070395,5e-06,0.109,0.674,0.713853,False,False,False,False,False,False,0.888,pass,,
162,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,162,raw/fs_0162.png,53dca7c5b83ea87edb7b12279d955502bc4e08d72396f149e4e28424c5c49797,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,0.25,0.004,163,74,1466,1270,1303,1196,163,74,128,91,171.439,40.355,134.0,4575.957,6.4362,0.058634,1.3e-05,0.134,0.669,0.718339,False,False,False,False,False,False,0.882,pass,,
163,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,163,raw/fs_0163.png,a405e8433513b9be4d979b430f4b2d27e4edc6896c4b938fa30f4b0afa6d2aab,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,817,71,1462,1269,645,1198,817,71,132,92,174.015,43.366,150.0,4855.409,6.3086,0.068824,2.3e-05,0.252,0.701,0.35618,False,False,False,False,False,False,0.901,pass,,
164,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,164,raw/fs_0164.png,c38814a866c80a4d937dddc2359a5f5d624fe2860a6387ad464a13e1eb3e2dda,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.001,805,57,1459,1268,654,1211,805,57,135,93,178.816,38.134,124.0,4346.927,6.1394,0.049081,2.9e-05,0.355,0.663,0.365069,False,False,False,False,False,False,0.882,pass,,
165,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,165,raw/fs_0165.png,2c50e65169d813ecc9cb982e694d24dd8e80aa7f337e874e23d74617759a74d1,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,119,59,1593,1290,1474,1231,119,59,49,71,165.676,48.541,165.0,4300.781,6.5823,0.088693,2.2e-05,0.0,0.68,0.811941,False,False,False,False,False,False,0.914,pass,,
166,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,166,raw/fs_0166.png,f737764c3293b9cfd6b7bfec2ac124a48fbb0cc9e386d8b5035992d76eb9a6a9,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1645,1361,1.0,False,0,-0.25,0.002,852,78,1466,1276,614,1198,852,78,179,85,179.772,36.455,117.0,4398.776,6.0641,0.043243,2.3e-05,0.461,0.675,0.32855,False,False,False,False,False,False,0.875,pass,,
167,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,167,raw/fs_0167.png,9b3f659abf202bd9be6c4830da683e4200e86922ea946ed43de34e734edb473d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,0.25,0.005,143,68,1511,1295,1368,1227,143,68,131,66,172.166,40.58,132.0,4066.858,6.4687,0.055667,1.6e-05,0.142,0.671,0.751103,False,False,False,False,False,False,0.884,pass,,
168,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,168,raw/fs_0168.png,f3e49a73884ea9c2eab5a09cce009d80132a9b83a91dbb8f6d9c5b6a52bf14f1,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,0.25,0.002,908,43,1585,1297,677,1254,908,43,153,64,181.15,34.472,108.0,3875.462,6.0061,0.038306,1.4e-05,0.584,0.628,0.358904,False,False,False,False,False,False,0.867,pass,,
169,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,169,raw/fs_0169.png,89396aea490a9f284b37bfea9a0c24228ea83341cfe637fd31a3ea810a552525,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1599,1361,1.0,False,0,-0.25,0.111,827,77,1475,1263,648,1186,827,77,124,98,184.679,36.899,117.0,4501.853,5.9972,0.041007,2.9e-05,0.383,0.696,0.353145,False,False,False,False,False,False,0.884,pass,,
170,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,170,raw/fs_0170.png,301f106355893961d5efd3f836c4bc625754990d2f851cc3d26d514f80678147,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,0.25,0.026,826,82,1467,1272,641,1190,826,82,127,89,183.443,37.439,119.0,4685.841,5.9868,0.043846,5.5e-05,0.359,0.679,0.351608,False,False,False,False,False,False,0.885,pass,,
171,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,171,raw/fs_0171.png,6e90726974ad0d6e63d7e667e31e8e60a370e06b0de29fdeedea5ca1aab5a9c9,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.007,825,79,1476,1277,651,1198,825,79,118,84,182.867,39.514,129.0,4509.458,5.9832,0.050498,4.7e-05,0.341,0.666,0.359494,False,False,False,False,False,False,0.894,pass,,
172,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,172,raw/fs_0172.png,3f32953fffa0131e5c728016853f5c8ad1f9bc09c746b3079ddda32a695a7e3b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1578,1361,1.0,False,0,-0.25,0.0,827,70,1474,1256,647,1186,827,70,104,105,180.516,37.901,123.0,4467.242,5.9335,0.048379,8e-06,0.284,0.675,0.357292,False,False,False,False,False,False,0.883,pass,,
173,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,173,raw/fs_0173.png,9339c30ecbda640e75bed81d14b7f627c2ea28e244353165509963384f057023,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,198,77,1475,1271,1277,1194,198,77,119,90,175.528,39.919,132.0,4467.493,6.2754,0.055703,1.6e-05,0.248,0.661,0.702828,False,False,False,False,False,False,0.886,pass,,
174,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,174,raw/fs_0174.png,bdaa706f280ea1884e4e1cd7e7eb1164c7fed270c5c3e2e92a70a6b9f3b154e1,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,0.25,0.002,189,78,1470,1273,1281,1195,189,78,124,88,175.446,38.967,128.0,4389.577,6.2807,0.052387,1e-05,0.23,0.639,0.70562,False,False,False,False,False,False,0.881,pass,,
175,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,175,raw/fs_0175.png,5eb6cc174df6cd7d2d7d4804e780402ca5d60c5e51a28dd5d999a51c77d1ff5e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,0.25,0.001,821,80,1463,1260,642,1180,821,80,131,101,177.284,35.52,114.0,4077.06,6.0054,0.044579,9e-06,0.472,0.632,0.349197,False,False,False,False,False,False,0.866,pass,,
176,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,176,raw/fs_0176.png,17f4414800b4a8693ae07895b3ca004a8c639d6f2235f4ed27148f258fdd8546,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,0.25,0.002,840,52,1513,1262,673,1210,840,52,129,99,171.324,34.197,107.0,3628.718,6.0409,0.04331,1e-06,0.292,0.606,0.364392,False,False,False,False,False,False,0.851,pass,,
177,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,177,raw/fs_0177.png,1a4577bb8ffe477523c265e024376fdb8938d48a0467bceec073bdc2bab6cbdd,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,-0.25,0.0,829,50,1512,1270,683,1220,829,50,130,91,168.231,39.243,130.0,4361.571,6.251,0.060229,4e-06,0.183,0.665,0.372863,False,False,False,False,False,False,0.872,pass,,
178,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,178,raw/fs_0178.png,e8593548d1c8541733a39e77741cab490ff5d7d348afd69f904d77323148447c,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,824,77,1460,1256,636,1179,824,77,134,105,173.925,35.05,112.0,3969.768,6.0214,0.044985,0.0,0.406,0.627,0.34564,False,False,False,False,False,False,0.859,pass,,
