global_ordinal,source_docx,source_ordinal,extracted_file,sha256,source_repository,source_commit,pipeline_repository,pipeline_commit,width_px,height_px,analysis_scale,exif_orientation_applied,estimated_orientation_degrees,estimated_skew_degrees,skew_confidence,content_left_px,content_top_px,content_right_px,content_bottom_px,content_width_px,content_height_px,margin_left_px,margin_top_px,margin_right_px,margin_bottom_px,brightness_mean,contrast_stddev,dynamic_range_p05_p95,sharpness_score,entropy_bits,dark_pixel_fraction,light_pixel_fraction,background_uniformity_score,bleed_through_proxy,content_fraction,border_contact,likely_blank,likely_low_contrast,likely_blurry,likely_overexposed,likely_underexposed,quality_score,quality_status,review_reasons,analysis_error
63,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p1-64.docx,63,raw/fs_0063.png,5f16272f9f15642beff7b979849b2cf3d1e356c3f246852c5ed1abab8e659438,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2108,1309,0.85389,False,0,0.25,0.401,0,0,0,0,0,0,0,0,2108,1309,145.577,74.47,206.0,2366.79,6.2068,0.210851,0.001241,0.049,0.46,0.0,False,False,False,False,False,False,0.762,review,very_small_content_region,
64,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p65-90.docx,1,raw/fs_0064.png,b6e0cba7648f7f03f19bd6358538411398a07c0ba1e5960c50e92d7bd2fd345f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1941,1308,0.927357,False,0,-0.25,0.003,0,0,0,0,0,0,0,0,1941,1308,162.414,58.54,205.0,2562.701,6.284,0.118856,0.000323,0.051,0.445,0.0,False,False,False,False,False,False,0.78,review,very_small_content_region,
65,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p65-90.docx,2,raw/fs_0065.png,46b4ca9bdb36e04b748b91ff3cc4036c5fc2e879f4fea84c13efd4836b2cd7fe,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1574,1079,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1574,1079,137.109,73.073,198.0,2876.88,6.1915,0.22889,0.0,0.442,0.569,0.0,False,False,False,False,False,False,0.75,review,very_small_content_region,
66,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p65-90.docx,3,raw/fs_0066.png,1d84f7b37d7b899a2dbe8fddc131da2bfc18d669e0cdce19ee3460df4ac20731,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1422,1082,1.0,False,0,-0.25,0.109,0,0,0,0,0,0,0,0,1422,1082,130.546,73.612,196.0,3795.613,6.3424,0.256366,2.8e-05,0.493,0.607,0.0,False,False,False,False,False,False,0.74,review,very_small_content_region,
73,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p65-90.docx,10,raw/fs_0073.png,1675a76b2839ae636c497dcb330525493cef4fb229eca94ed57e08870c1684ae,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1534,1077,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1534,1077,131.714,75.966,200.0,3531.418,6.2855,0.260917,0.0,0.61,0.594,0.0,False,False,False,False,False,False,0.742,review,very_small_content_region,
75,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p65-90.docx,12,raw/fs_0075.png,439c1e608d405ebb104f768fae6b7a0c81e3a1fdf063cb86de41f45cbd78bfde,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1605,1074,1.0,False,0,-0.25,0.002,0,0,0,0,0,0,0,0,1605,1074,137.451,76.704,204.0,3676.084,6.3821,0.252051,2e-06,0.294,0.573,0.0,False,False,False,False,False,False,0.75,review,very_small_content_region,
78,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p65-90.docx,15,raw/fs_0078.png,2c222a4077110d8a48db233be13af714e1e5dcc13359316365998b7571749fc0,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1582,1077,1.0,False,0,-0.25,0.004,0,0,0,0,0,0,0,0,1582,1077,149.758,71.741,205.0,2645.833,6.2138,0.190261,5e-06,0.224,0.567,0.0,False,False,False,False,False,False,0.768,review,very_small_content_region,
82,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p65-90.docx,19,raw/fs_0082.png,0037a5da7fda7b92fc4735fb243e675761f1fee821917be69e15c764d124df61,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1506,1079,1.0,False,0,0.25,0.001,0,0,0,0,0,0,0,0,1506,1079,143.634,72.792,202.0,3335.522,6.222,0.213634,1e-06,0.565,0.588,0.0,False,False,False,False,False,False,0.759,review,very_small_content_region,
83,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p65-90.docx,20,raw/fs_0083.png,3d9de6d59c1c6f216e8f80e2a466e4222baa8f0cbf70c324d29ae5381951e423,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1518,1078,1.0,False,0,0.25,0.0,0,0,0,0,0,0,0,0,1518,1078,143.222,66.407,198.0,3903.283,6.5215,0.192359,0.0,0.211,0.651,0.0,False,False,False,False,False,False,0.759,review,very_small_content_region,
84,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p65-90.docx,21,raw/fs_0084.png,b6e4cf1fc403317c55be5484a1191b422d4ccecf43b406863bdb09b20c03337b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1520,1082,1.0,False,0,0.25,0.217,0,0,0,0,0,0,0,0,1520,1082,140.697,74.043,202.0,3457.109,6.2756,0.225439,4e-06,0.351,0.621,0.0,False,False,False,False,False,False,0.755,review,very_small_content_region,
89,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p65-90.docx,26,raw/fs_0089.png,ebd8055df91cda0b70abe550908ad80b5e5ae598ca7bbde6a063b34f2d7ca3e7,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1523,1079,1.0,False,0,-0.25,0.008,0,0,0,0,0,0,0,0,1523,1079,150.365,69.72,204.0,2359.246,6.3133,0.184152,0.0,0.275,0.435,0.0,False,False,False,False,False,False,0.769,review,very_small_content_region,
91,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p91-100.docx,2,raw/fs_0091.png,a3857b5e4d17e55d4ae6aa1a613a81ad5df08c5c188d7d3987c48d10bb68452b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1400,987,1.0,False,0,-0.25,0.009,0,0,0,0,0,0,0,0,1400,987,133.463,74.947,201.0,4240.549,6.375,0.248968,0.000918,0.376,0.599,0.0,False,False,False,False,False,False,0.744,review,very_small_content_region,
94,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p91-100.docx,5,raw/fs_0094.png,b48b0c4d0287316f5e6ef9e51f49b1679a426315d35dec2da9b7076e4a4f72b6,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1316,987,1.0,False,0,-0.25,0.004,0,0,0,0,0,0,0,0,1316,987,102.936,73.579,198.0,1876.253,6.9257,0.420069,0.000239,0.298,0.513,0.0,False,False,False,False,False,False,0.7,review,very_small_content_region,
95,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p91-100.docx,6,raw/fs_0095.png,48ee1a156aa1b9504547ba422852e20ab80c3e8ba0e6a6df8124907045721efe,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1088,983,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1088,983,150.038,67.25,191.0,1431.337,5.3826,0.176324,5e-06,0.0,0.342,0.0,False,False,False,False,False,False,0.769,review,very_small_content_region,
96,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p91-100.docx,7,raw/fs_0096.png,9f14c283e6da923fab7e5b5aa15f1087de5717a93815ab7b1e04b9bfa9122d0b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,915,986,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,915,986,140.907,74.093,191.0,1866.979,5.3848,0.225674,2e-06,0.0,0.343,0.0,False,False,False,False,False,False,0.755,review,very_small_content_region,
110,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p101-200.docx,11,raw/fs_0110.png,90977f286c737b62faa49448799e396b93897a2760b6140d4b521bad27603cab,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1623,1297,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1623,1297,134.522,75.203,199.0,3906.672,6.1522,0.245277,9e-06,0.606,0.595,0.0,False,False,False,False,False,False,0.746,review,very_small_content_region,
111,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p101-200.docx,12,raw/fs_0111.png,d5a09179d26f4572fdb99c2f87559edcca00b0695281626fd812ae60e271cfad,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1650,1300,1.0,False,0,0.25,0.0,0,0,0,0,0,0,0,0,1650,1300,134.456,74.717,199.0,3846.507,6.1855,0.245142,5e-06,0.54,0.59,0.0,False,False,False,False,False,False,0.746,review,very_small_content_region,
115,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p101-200.docx,16,raw/fs_0115.png,c5f09b08ca0b0abb2ac4ca8813c0791135ff7e3a9612721576224d9929f77810,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1592,1303,1.0,False,0,0.25,0.124,0,0,0,0,0,0,0,0,1592,1303,147.502,66.158,199.0,4379.115,6.4046,0.179044,1.1e-05,0.041,0.684,0.0,False,False,False,False,False,False,0.765,review,very_small_content_region,
119,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p101-200.docx,20,raw/fs_0119.png,a7c0c69f251dfaeed098452ef9ac6c12eb2a0a0556977903ea2fce670e29b8bc,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1569,1303,1.0,False,0,0.25,0.048,0,0,0,0,0,0,0,0,1569,1303,143.48,70.119,200.0,4219.476,6.3616,0.201266,7e-06,0.439,0.672,0.0,False,False,False,False,False,False,0.759,review,very_small_content_region,
139,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p101-200.docx,40,raw/fs_0139.png,f3c23ed0b426355e93d0dd402e140b47ab7848809a0b40621c1c98bcb9b1b2e9,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1446,1175,1.0,False,0,-0.25,0.003,0,0,0,0,0,0,0,0,1446,1175,153.342,65.234,203.0,4272.667,6.4659,0.162762,1.4e-05,0.0,0.644,0.0,False,False,False,False,False,False,0.774,review,very_small_content_region,
153,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p101-200.docx,54,raw/fs_0153.png,4e7fb8ef729efa3395c2a77a1e4a76af264ad5059fdeba0abe60ac252afde7d4,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1515,1176,1.0,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,1515,1176,127.41,78.14,198.0,4360.381,6.1555,0.285823,3e-06,0.262,0.613,0.0,False,False,False,False,False,False,0.736,review,very_small_content_region,
154,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p101-200.docx,55,raw/fs_0154.png,6239f64880a40f6fd0f4ad7e75b65b686cfc067abcda0bf825ab6de983d87f57,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1528,1175,1.0,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,1528,1175,127.298,77.843,197.0,4064.459,6.151,0.282911,4e-06,0.494,0.596,0.0,False,False,False,False,False,False,0.735,review,very_small_content_region,
155,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p101-200.docx,56,raw/fs_0155.png,dee1768a58564ef3ce3cc6f0dffbd7b7c46384290121b44b5de45debbae0ea38,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1518,1172,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1518,1172,141.229,67.174,198.0,4453.607,6.5234,0.197432,6e-06,0.194,0.671,0.0,False,False,False,False,False,False,0.756,review,very_small_content_region,
156,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p101-200.docx,57,raw/fs_0156.png,1b23e36f4cc7bdc453374577514d9949110b159efc559ae3aa5cb028a27709dd,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1417,1174,1.0,False,0,-0.25,0.001,0,0,0,0,0,0,0,0,1417,1174,147.171,68.634,203.0,4290.555,6.4787,0.187191,7e-06,0.194,0.637,0.0,False,False,False,False,False,False,0.765,review,very_small_content_region,
158,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p101-200.docx,59,raw/fs_0158.png,1548da223309532b421cfc3f403da73248c88ac1708bc135d6d478d402cd672e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1518,1172,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1518,1172,127.098,78.704,199.0,4061.095,6.088,0.287106,3e-06,0.439,0.584,0.0,False,False,False,False,False,False,0.735,review,very_small_content_region,
167,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p101-200.docx,68,raw/fs_0167.png,5207eedc88ef9b7dc9e6fde55af9407e41ad52b881038b076e91203cd8ee96ad,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1522,1163,1.0,False,0,0.25,0.004,0,0,0,0,0,0,0,0,1522,1163,145.39,68.214,202.0,4227.277,6.5707,0.189365,5e-06,0.21,0.652,0.0,False,False,False,False,False,False,0.762,review,very_small_content_region,
175,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p101-200.docx,76,raw/fs_0175.png,2d82b00057c6894afaf3e0e20b1ca07384a6ef0ffe8aaa94a58d897673508305,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1490,1167,1.0,False,0,0.25,0.003,0,0,0,0,0,0,0,0,1490,1167,130.837,73.51,196.0,3823.899,6.2262,0.250009,3e-06,0.603,0.605,0.0,False,False,False,False,False,False,0.741,review,very_small_content_region,
183,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p101-200.docx,84,raw/fs_0183.png,92f05cce5eaf09804b72396dba93c42553452c5a876f3f4ace4f71e005e28b54,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1536,1161,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1536,1161,140.679,71.069,200.0,4371.621,6.4642,0.216602,7e-06,0.31,0.664,0.0,False,False,False,False,False,False,0.755,review,very_small_content_region,
200,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,1,raw/fs_0200.png,0f13260adf19e43b995e22c62486066ea791c143ed401ca217e16d4e5b39d9c7,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1889,1308,0.952885,False,0,0.25,0.391,0,0,0,0,0,0,0,0,1889,1308,142.313,74.608,205.0,4034.371,6.5082,0.226975,0.000188,0.05,0.655,0.0,False,False,False,False,False,False,0.757,review,very_small_content_region,
201,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,2,raw/fs_0201.png,4bf48c306798f41435a67be37425fa0bdbceb4cea3961a261bd2f71847768926,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1889,1303,0.952885,False,0,0.25,0.003,0,0,0,0,0,0,0,0,1889,1303,139.994,74.565,204.0,4267.372,6.5429,0.234313,0.00011,0.081,0.658,0.0,False,False,False,False,False,False,0.754,review,very_small_content_region,
202,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,3,raw/fs_0202.png,c9ccbd54625c274ba65da348b07e850e9b44f7d9832fde6ff796b07a5d90aae7,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1900,1309,0.947368,False,0,0.25,0.298,0,0,0,0,0,0,0,0,1900,1309,138.5,76.808,206.0,4305.774,6.537,0.249495,0.000228,0.077,0.648,0.0,False,False,False,False,False,False,0.752,review,very_small_content_region,
203,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,4,raw/fs_0203.png,55ed20cb1116341f73cfb1ef9073e492b202750c8fedf81678f0d8c6da7011b9,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1873,1307,0.961025,False,0,0.25,0.291,0,0,0,0,0,0,0,0,1873,1307,136.044,73.657,201.0,4097.031,6.5843,0.241127,5e-05,0.127,0.652,0.0,False,False,False,False,False,False,0.748,review,very_small_content_region,
204,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,5,raw/fs_0204.png,d0f8df7224b1d70feb986258ad35d67fe6df0600b333d6d0e4e710a742c4a462,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1879,1304,0.957956,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1879,1304,136.903,70.881,195.0,3734.446,6.4255,0.225014,5e-06,0.028,0.664,0.0,False,False,False,False,False,False,0.749,review,very_small_content_region,
205,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,6,raw/fs_0205.png,effa693cb48ada9fc6dd96193a63ae41205cb36ca75caa6b21e5cb6147581034,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1890,1304,0.952381,False,0,0.25,0.006,0,0,0,0,0,0,0,0,1890,1304,141.016,75.784,206.0,4433.707,6.5878,0.236977,0.00015,0.115,0.65,0.0,False,False,False,False,False,False,0.755,review,very_small_content_region,
206,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,7,raw/fs_0206.png,06bd7af10da6ce1f8128ec5e5f2ad9b3e7913424e659e4f085d6e0217340c33e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1861,1302,0.967222,False,0,-0.25,0.002,0,0,0,0,0,0,0,0,1861,1302,141.318,77.128,206.0,3952.269,6.45,0.240195,4.8e-05,0.077,0.641,0.0,False,False,False,False,False,False,0.756,review,very_small_content_region,
207,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,8,raw/fs_0207.png,39088ae7ffdd99dbb884b54aa1eeeb21e8e4a1ddfdad05fe3ab5d1ba218842ce,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1875,1306,0.96,False,0,-0.25,0.001,0,0,0,0,0,0,0,0,1875,1306,139.202,74.858,203.0,4049.49,6.4585,0.238356,2.8e-05,0.074,0.64,0.0,False,False,False,False,False,False,0.753,review,very_small_content_region,
208,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,9,raw/fs_0208.png,a55c622eafa3e8804ab6e355badb6d050b91d557d183326ce5593da983a0ff8e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1858,1307,0.968784,False,0,0.25,0.275,0,0,0,0,0,0,0,0,1858,1307,143.115,75.359,206.0,4006.305,6.4516,0.230081,4.7e-05,0.076,0.624,0.0,False,False,False,False,False,False,0.759,review,very_small_content_region,
209,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,10,raw/fs_0209.png,78aae44c3cc2cd0bc0df7eaacee60bb147539fa2675234eeb0652e26021a6cc4,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1843,1301,0.976668,False,0,-0.25,0.001,0,0,0,0,0,0,0,0,1843,1301,138.607,76.346,204.0,3868.549,6.393,0.242762,4e-05,0.0,0.619,0.0,False,False,False,False,False,False,0.752,review,very_small_content_region,
210,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,11,raw/fs_0210.png,016fe182b0d2d95c384d293a2a71f059ef7b2fa427957f877909cb1afa4477dc,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1848,1308,0.974026,False,0,0.25,0.306,0,0,0,0,0,0,0,0,1848,1308,134.624,75.887,201.0,3964.643,6.401,0.256543,1.2e-05,0.0,0.62,0.0,False,False,False,False,False,False,0.746,review,very_small_content_region,
211,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,12,raw/fs_0211.png,42cca8c69a1f69922cb08d567b30b9cebe366480a2053707c5828e6ef50cf8a7,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1842,1305,0.977199,False,0,0.25,0.0,0,0,0,0,0,0,0,0,1842,1305,142.849,73.326,203.0,4049.847,6.4889,0.221982,5.1e-05,0.109,0.654,0.0,False,False,False,False,False,False,0.758,review,very_small_content_region,
212,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,13,raw/fs_0212.png,7fafae15be582b37f212762a5767bede3b748440e229198689aaad1d5c1a720d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1832,1306,0.982533,False,0,0.25,0.0,0,0,0,0,0,0,0,0,1832,1306,143.087,73.862,203.0,3903.283,6.3888,0.220525,3.3e-05,0.103,0.621,0.0,False,False,False,False,False,False,0.759,review,very_small_content_region,
213,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,14,raw/fs_0213.png,ca08cdc3283d70137f1f847801e3223391a9cebfb45b34756e6afb23af128a00,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1815,1298,0.991736,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1815,1298,139.876,75.953,202.0,3441.08,6.2764,0.23748,1.4e-05,0.124,0.6,0.0,False,False,False,False,False,False,0.754,review,very_small_content_region,
214,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,15,raw/fs_0214.png,328a0faf299a3f706933c5d3bd0a52dc8518a6396ff6c4d7c3dab0559b5e23c4,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1859,1306,0.968263,False,0,-0.25,0.002,0,0,0,0,0,0,0,0,1859,1306,141.325,75.629,204.0,3813.288,6.3672,0.232117,5.4e-05,0.11,0.613,0.0,False,False,False,False,False,False,0.756,review,very_small_content_region,
