global_ordinal,source_docx,source_ordinal,relationship_id,media_path,extracted_file,detected_format,width_px,height_px,mode,bytes,sha256,duplicate_group,analysis_file,thumbnail_file,source_repository,source_commit,pipeline_repository,pipeline_commit,manuscript_left_page,manuscript_right_page,date_begin,date_end,record_begin,record_end,year_or_transition,hand_or_priest_notes,condition_notes,content_qc_status,confidence,research_notes
821,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,112,rId115,word/media/image112.png,raw/fs_0821.png,PNG,1690,1361,RGB,1739299,ea47c0c2b7a2c28dd8c0a7b8aa07fbb60a6dce190595b355e48cfef3a15c20e4,,analysis/fs_0821_analysis.png,thumbnails/fs_0821.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
822,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,113,rId116,word/media/image113.png,raw/fs_0822.png,PNG,1690,1361,RGB,1757016,0958c2eb7ef0ddc64c42faa49de1da2a0275eeb7d725819530741a899ae469cd,,analysis/fs_0822_analysis.png,thumbnails/fs_0822.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
823,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,114,rId117,word/media/image114.png,raw/fs_0823.png,PNG,1690,1361,RGB,1746262,a4c7ca20023e901e4930b1dc9a5d57d6610d95a5a5038c806bb7de4311f1cd1a,,analysis/fs_0823_analysis.png,thumbnails/fs_0823.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
824,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,115,rId118,word/media/image115.png,raw/fs_0824.png,PNG,1690,1361,RGB,1698850,e549190b6228f239e0ab7db372dfc3344baa75500ed2b22473c56d46dff204a1,,analysis/fs_0824_analysis.png,thumbnails/fs_0824.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
825,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,116,rId119,word/media/image116.png,raw/fs_0825.png,PNG,1690,1361,RGB,1647846,da21295341533a5ce298976e14f4beb7d5150e29460a5c7464e9479926e9035f,,analysis/fs_0825_analysis.png,thumbnails/fs_0825.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
826,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,117,rId120,word/media/image117.png,raw/fs_0826.png,PNG,1690,1361,RGB,1736904,e8b8dbe08f3b1dfedddca3a9c4f9911793cc3058cf0727cf59ea09f068fd3419,,analysis/fs_0826_analysis.png,thumbnails/fs_0826.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
827,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,118,rId121,word/media/image118.png,raw/fs_0827.png,PNG,1690,1361,RGB,1735343,0f86411fa0e7d6683af35026b36768d93f2e5719a3a71a055321700573bf382c,,analysis/fs_0827_analysis.png,thumbnails/fs_0827.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
828,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,119,rId122,word/media/image119.png,raw/fs_0828.png,PNG,1690,1361,RGB,1709971,3513acfb733d9f9748d3d525c832c28e479054fd76c6d03d01032b421399813c,,analysis/fs_0828_analysis.png,thumbnails/fs_0828.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
829,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,120,rId123,word/media/image120.png,raw/fs_0829.png,PNG,1690,1361,RGB,1755926,af363865ae507d757cb5857015b616c9db3c481eadf289b1397f50aa847abac4,,analysis/fs_0829_analysis.png,thumbnails/fs_0829.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
830,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,121,rId124,word/media/image121.png,raw/fs_0830.png,PNG,1690,1361,RGB,1797742,5426bd295be1e3d4348f634b8f9583c8492e42083e27ebed6eca76a4ea74d26a,,analysis/fs_0830_analysis.png,thumbnails/fs_0830.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
831,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,122,rId125,word/media/image122.png,raw/fs_0831.png,PNG,1690,1361,RGB,1768467,228fa5ebcff54ca4729a2499b83130996498ccb7428ec82a3f4f8e034b6b365a,,analysis/fs_0831_analysis.png,thumbnails/fs_0831.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
832,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,123,rId126,word/media/image123.png,raw/fs_0832.png,PNG,1690,1361,RGB,1724319,4fd2d1428f471f13a51d48cd7d924994da862a33af8508555de2fcb69fdba2ec,,analysis/fs_0832_analysis.png,thumbnails/fs_0832.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
833,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,124,rId127,word/media/image124.png,raw/fs_0833.png,PNG,1690,1361,RGB,1767405,d347913c4bb940b3eabcf2314d1bb0d8c588c451a428c31bd23be2c20f3fcc32,,analysis/fs_0833_analysis.png,thumbnails/fs_0833.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
834,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,125,rId128,word/media/image125.png,raw/fs_0834.png,PNG,1690,1361,RGB,1751634,6172f44ab73e585f73c65aa6c4d787dd693e0e705f854b41f76b7e4436106782,,analysis/fs_0834_analysis.png,thumbnails/fs_0834.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
835,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,126,rId129,word/media/image126.png,raw/fs_0835.png,PNG,1690,1361,RGB,1717482,c9d05de6f20508bd3b0d7619aa61d853e8cbe2d120fa6f235cfa53a27ed284dc,,analysis/fs_0835_analysis.png,thumbnails/fs_0835.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
836,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,127,rId130,word/media/image127.png,raw/fs_0836.png,PNG,1690,1361,RGB,1756069,6e93ff06844020c55e822956c9fd4a157a52d7be7dd148721461e76b4c8f79a0,,analysis/fs_0836_analysis.png,thumbnails/fs_0836.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
837,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,128,rId131,word/media/image128.png,raw/fs_0837.png,PNG,1690,1361,RGB,1789454,19303b3a06708af9ebc587cdec5b35457e956822dc88cb84f746c6f89761d7ee,,analysis/fs_0837_analysis.png,thumbnails/fs_0837.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
838,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,129,rId132,word/media/image129.png,raw/fs_0838.png,PNG,1690,1361,RGB,1896204,7c191cb07977f38887827c5c27e6e7f053d691784ccdba22431443868ce8ff59,,analysis/fs_0838_analysis.png,thumbnails/fs_0838.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
839,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,130,rId133,word/media/image130.png,raw/fs_0839.png,PNG,1690,1361,RGB,1824779,29d5e4afa83a42045cb3bff235af4adb66aee96e7d13e35eea2cafaad29b6037,,analysis/fs_0839_analysis.png,thumbnails/fs_0839.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
840,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,131,rId134,word/media/image131.png,raw/fs_0840.png,PNG,1690,1361,RGB,1772471,9dd463a8b1b1e84906908d46ea05d1712184ed38fe9f3ecc850b2f7e05383679,,analysis/fs_0840_analysis.png,thumbnails/fs_0840.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
841,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,132,rId135,word/media/image132.png,raw/fs_0841.png,PNG,1690,1361,RGB,1677631,c60b752109bb285edf33e0ec31e7c7c0e685f7823f82da0d9cad441021a22a77,,analysis/fs_0841_analysis.png,thumbnails/fs_0841.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
842,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,133,rId136,word/media/image133.png,raw/fs_0842.png,PNG,1690,1361,RGB,1618694,2bb3f582101817985aec921e46d7b81e4cf828252ee05f413cdc0cfb51629281,,analysis/fs_0842_analysis.png,thumbnails/fs_0842.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
843,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,134,rId137,word/media/image134.png,raw/fs_0843.png,PNG,1690,1361,RGB,1717388,6d6c72add30c3c270c78f4adbd7da0a58409b345b1e4c46488808ecd447f843b,,analysis/fs_0843_analysis.png,thumbnails/fs_0843.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
844,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,135,rId138,word/media/image135.png,raw/fs_0844.png,PNG,1690,1361,RGB,1857193,57fdda9633d3172d2b420848c907d1b17727ef0a29c501bae97f7aa3efadaecf,,analysis/fs_0844_analysis.png,thumbnails/fs_0844.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
845,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,136,rId139,word/media/image136.png,raw/fs_0845.png,PNG,1690,1361,RGB,1626678,c0ececd509373cfcd35b78866de596999ea2d0bef3cc7d565e2c2508f6f0c30b,,analysis/fs_0845_analysis.png,thumbnails/fs_0845.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
846,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,137,rId140,word/media/image137.png,raw/fs_0846.png,PNG,1690,1361,RGB,1677262,80f514cf22a05eb05e2bbc4e260806a5ead46a08afee86f6a35a4eb93793a578,,analysis/fs_0846_analysis.png,thumbnails/fs_0846.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
847,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,138,rId141,word/media/image138.png,raw/fs_0847.png,PNG,1690,1361,RGB,1716928,f3208d45d376502717f017afff8f8755dbb872da0395669594aa82f2a98ef1b2,,analysis/fs_0847_analysis.png,thumbnails/fs_0847.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
848,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,139,rId142,word/media/image139.png,raw/fs_0848.png,PNG,1690,1361,RGB,1708082,6f59f584aa8f8b74db5bc98b44ec1b6858f91b7c92d4684c55267cda206515d5,,analysis/fs_0848_analysis.png,thumbnails/fs_0848.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
849,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,140,rId143,word/media/image140.png,raw/fs_0849.png,PNG,1690,1361,RGB,1744022,dd2870e6f16a2f19a86ebd3b7da3ca659570262e3815cea055529c39bc132a0a,,analysis/fs_0849_analysis.png,thumbnails/fs_0849.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
850,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,141,rId144,word/media/image141.png,raw/fs_0850.png,PNG,1690,1361,RGB,1673976,f0c9c7914d29a8b0bc98aecd9803e126ea4308b06f4a0ceaaf88b7155082e0e1,,analysis/fs_0850_analysis.png,thumbnails/fs_0850.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
851,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,142,rId145,word/media/image142.png,raw/fs_0851.png,PNG,1690,1361,RGB,1679660,c1ee35d04e160286fa923e2834508e0a66110cf2cab83137db02a9ad81dc0132,,analysis/fs_0851_analysis.png,thumbnails/fs_0851.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
852,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,143,rId146,word/media/image143.png,raw/fs_0852.png,PNG,1690,1361,RGB,1742170,bb5a04d46ee0e3e09c0d965de72379d17571f4b4bb68337b30ec8d3c92d77e02,,analysis/fs_0852_analysis.png,thumbnails/fs_0852.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
853,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,144,rId147,word/media/image144.png,raw/fs_0853.png,PNG,1690,1361,RGB,1761744,c5340bb2372bf7bfd0e928bce00a2f096b810e2e9d2d0b8cff32079f0694967d,,analysis/fs_0853_analysis.png,thumbnails/fs_0853.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
854,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,145,rId148,word/media/image145.png,raw/fs_0854.png,PNG,1690,1361,RGB,1737315,f6482088ea4563acb3e36e731eb5ed8592b703c43f9fc1be32a4f3f0c262f532,,analysis/fs_0854_analysis.png,thumbnails/fs_0854.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
855,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,146,rId149,word/media/image146.png,raw/fs_0855.png,PNG,1690,1361,RGB,1658621,0d997cc92d02783edcc49f7aa226f76096729959698dfe3e08cdd9e283923fd3,,analysis/fs_0855_analysis.png,thumbnails/fs_0855.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
856,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,147,rId150,word/media/image147.png,raw/fs_0856.png,PNG,1690,1361,RGB,1703119,8682bfaeda38e119d756f8ff34d48c1463d94fec20d5b46867a3cd4d327c4cf7,,analysis/fs_0856_analysis.png,thumbnails/fs_0856.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
857,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,148,rId151,word/media/image148.png,raw/fs_0857.png,PNG,1690,1361,RGB,1610893,86f5e9f776d97e294036c8834e0da51ae5f83007b9e0922a69e5656b9e1e9c04,,analysis/fs_0857_analysis.png,thumbnails/fs_0857.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
858,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,149,rId152,word/media/image149.png,raw/fs_0858.png,PNG,1690,1361,RGB,1665003,b67a61210679253c8a2998a9f478ae399efd8e7c81781f662008abb4cca88979,,analysis/fs_0858_analysis.png,thumbnails/fs_0858.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
859,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,150,rId153,word/media/image150.png,raw/fs_0859.png,PNG,1690,1361,RGB,1677521,0b73e3e27991066a9ff8d97f48843f4b79b75303e6230926d32b0336ab524ba6,,analysis/fs_0859_analysis.png,thumbnails/fs_0859.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
860,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,151,rId154,word/media/image151.png,raw/fs_0860.png,PNG,1690,1361,RGB,1688405,cf1377bff774e059608161886218f099f33fbc56a24451c37da14ec26946a34d,,analysis/fs_0860_analysis.png,thumbnails/fs_0860.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
861,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,152,rId155,word/media/image152.png,raw/fs_0861.png,PNG,1690,1361,RGB,1661300,bd9f37c44df7b44c43ca22d3360e6ec173782a6ad53bc2790f5ae2205fc36ae8,,analysis/fs_0861_analysis.png,thumbnails/fs_0861.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
862,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,153,rId156,word/media/image153.png,raw/fs_0862.png,PNG,1690,1361,RGB,1506034,94c0fd8f3753cda239df4a440f6085e969c55dde6df77a2a042050c75fd4dc6f,,analysis/fs_0862_analysis.png,thumbnails/fs_0862.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
863,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,154,rId157,word/media/image154.png,raw/fs_0863.png,PNG,1690,1361,RGB,1622067,cbaab38562582136dad2ce3ed9ad09ef572c91df5205b360167dce0d09181ff8,,analysis/fs_0863_analysis.png,thumbnails/fs_0863.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
864,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,155,rId158,word/media/image155.png,raw/fs_0864.png,PNG,1690,1361,RGB,1569608,fe0a246eaff17cd7a59e1bd391f76ed814c367b0f0fc01976d2be375e08c7598,,analysis/fs_0864_analysis.png,thumbnails/fs_0864.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
865,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,156,rId159,word/media/image156.png,raw/fs_0865.png,PNG,1690,1361,RGB,1698715,efbe33f2419164ffd89cd5b0f0d00c0fd6bf237b17237d04b2ffb0793c6348b8,,analysis/fs_0865_analysis.png,thumbnails/fs_0865.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
866,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,157,rId160,word/media/image157.png,raw/fs_0866.png,PNG,1690,1361,RGB,1634025,2b841f9caab9ca2cb4ec75447110c5cd12d5f4f2656022ebc3d0ef72071645bf,,analysis/fs_0866_analysis.png,thumbnails/fs_0866.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
867,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,158,rId161,word/media/image158.png,raw/fs_0867.png,PNG,1690,1361,RGB,1753579,0b5a872ce8d5d4536b73f05b53a1ac069c386837fb41247e90c4b918f923e64b,,analysis/fs_0867_analysis.png,thumbnails/fs_0867.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
868,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,159,rId162,word/media/image159.png,raw/fs_0868.png,PNG,1690,1361,RGB,1685974,17d109484fc1f892edf16e9312a3f654a48e74ce7462926ef6dee24e239c1acc,,analysis/fs_0868_analysis.png,thumbnails/fs_0868.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
869,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p711-929.docx,160,rId163,word/media/image160.png,raw/fs_0869.png,PNG,1690,1361,RGB,1619767,c8a431ffbd404d5056c72a7bc34ee6e28602f35a068a9a3d4d10d77dcdd4a2b1,,analysis/fs_0869_analysis.png,thumbnails/fs_0869.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
