global_ordinal,source_docx,source_ordinal,relationship_id,media_path,extracted_file,detected_format,width_px,height_px,mode,bytes,sha256,duplicate_group,analysis_file,thumbnail_file,source_repository,source_commit,pipeline_repository,pipeline_commit,manuscript_left_page,manuscript_right_page,date_begin,date_end,record_begin,record_end,year_or_transition,hand_or_priest_notes,condition_notes,content_qc_status,confidence,research_notes
718,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,718,rId722,word/media/image718.png,raw/fs_0718.png,PNG,1786,1361,RGB,2031782,0c7e4dcb1b65500824b8d715d2e8417a9458b2cc7aa391a8ebfb119d2fe3d56e,,analysis/fs_0718_analysis.png,thumbnails/fs_0718.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
719,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,719,rId723,word/media/image719.png,raw/fs_0719.png,PNG,1786,1361,RGB,1902314,f9998dbb775609008294dae3ea4332e9f80d764089f160a86862d0d5aee1658c,,analysis/fs_0719_analysis.png,thumbnails/fs_0719.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
720,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,720,rId724,word/media/image720.png,raw/fs_0720.png,PNG,1786,1361,RGB,1860878,69b08a1f0a2e2d520397ae130deb87811b684e0e3489302beef01f63e7a260a0,,analysis/fs_0720_analysis.png,thumbnails/fs_0720.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
721,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,721,rId725,word/media/image721.png,raw/fs_0721.png,PNG,1786,1361,RGB,1849104,f4093cef06552748174b4db7b54bec628373f52c56fea91a656371ecf5fd7bb6,,analysis/fs_0721_analysis.png,thumbnails/fs_0721.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
722,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,722,rId726,word/media/image722.png,raw/fs_0722.png,PNG,1786,1361,RGB,1865222,f63d81e1ded0b3eba08b3e86da3129fcd78730a0e6cd9c1f6a9fb5a85a068e73,,analysis/fs_0722_analysis.png,thumbnails/fs_0722.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
723,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,723,rId727,word/media/image723.png,raw/fs_0723.png,PNG,1786,1361,RGB,1797277,4101cafe65e6a2efacb2b9b35495fdda4137c6fac200aacadd7d7ff011be6d35,,analysis/fs_0723_analysis.png,thumbnails/fs_0723.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
724,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,724,rId728,word/media/image724.png,raw/fs_0724.png,PNG,1786,1361,RGB,1789344,d2f831c3b801e6d3b1c8c98c7cab21198107555453156fc9b6ea175d5d41254a,,analysis/fs_0724_analysis.png,thumbnails/fs_0724.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
725,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,725,rId729,word/media/image725.png,raw/fs_0725.png,PNG,1786,1361,RGB,1822341,b6f019583b1b52d05e8bbd4989bebddc1a96196dfbd48abf0cc197c6738dcf21,,analysis/fs_0725_analysis.png,thumbnails/fs_0725.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
726,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,726,rId730,word/media/image726.png,raw/fs_0726.png,PNG,1786,1361,RGB,1789211,9d59b8ba23d61e2637ef35f19991c4f28c118b734831235a3e745b3b453bf67c,,analysis/fs_0726_analysis.png,thumbnails/fs_0726.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
727,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,727,rId731,word/media/image727.png,raw/fs_0727.png,PNG,1786,1361,RGB,1763768,745c304625d31bf171c98714d68e7304f9ad8668172a001ef8b9dc98b7a7b657,,analysis/fs_0727_analysis.png,thumbnails/fs_0727.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
728,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,728,rId732,word/media/image728.png,raw/fs_0728.png,PNG,1786,1361,RGB,1808457,812fdb781074daeca7e2f872e8c837e2a3b2375718c0ab5826df3489ca5ab135,,analysis/fs_0728_analysis.png,thumbnails/fs_0728.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
729,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,729,rId733,word/media/image729.png,raw/fs_0729.png,PNG,1786,1361,RGB,1774271,817c578b502ed23953477e840a13a5932f02140599c55984bc96870efb2004a7,,analysis/fs_0729_analysis.png,thumbnails/fs_0729.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
730,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,730,rId734,word/media/image730.png,raw/fs_0730.png,PNG,1786,1361,RGB,1973834,426c3d5d2794a20e3675a412bdc1e8bb887fb6464ff254c7e75a6706bbcc0191,,analysis/fs_0730_analysis.png,thumbnails/fs_0730.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
731,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,731,rId735,word/media/image731.png,raw/fs_0731.png,PNG,1786,1361,RGB,1825285,bd3c5a002f07c89e44e50377abecaa8a91fe3b7c8e56b864030fd61bb4fbc78e,,analysis/fs_0731_analysis.png,thumbnails/fs_0731.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
732,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,732,rId736,word/media/image732.png,raw/fs_0732.png,PNG,1786,1361,RGB,1934192,dec605fc88bc579b23a3b7f8ee37ceafc07ef4799c9955b8d42c89deb1c7e9cd,,analysis/fs_0732_analysis.png,thumbnails/fs_0732.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
733,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,733,rId737,word/media/image733.png,raw/fs_0733.png,PNG,1786,1361,RGB,1839168,c9410b12cc77bd039167b1f5475d3b2890caee5cf7e7e7df72c946bda8f99605,,analysis/fs_0733_analysis.png,thumbnails/fs_0733.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
734,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,734,rId738,word/media/image734.png,raw/fs_0734.png,PNG,1786,1361,RGB,1824017,a620c7df64dcb624e0c771c5b97e5f8252a18146e4c19ed996fabfdd772da05a,,analysis/fs_0734_analysis.png,thumbnails/fs_0734.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
735,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,735,rId739,word/media/image735.png,raw/fs_0735.png,PNG,1786,1361,RGB,1746996,01613343375ce3c04f373c4d5b0e8044aee22cf499fbe71528e4d24c162b765c,,analysis/fs_0735_analysis.png,thumbnails/fs_0735.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
736,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,736,rId740,word/media/image736.png,raw/fs_0736.png,PNG,1786,1361,RGB,1880812,9423d9a16402b9b9df4bb7b27b5dd187c6f932eb9eba36247c220ff81f6089c5,,analysis/fs_0736_analysis.png,thumbnails/fs_0736.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
737,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,737,rId741,word/media/image737.png,raw/fs_0737.png,PNG,1786,1361,RGB,2066898,0dd8214f3e8658d2ff1f510e2af1647ca68e681910e989ed4ab8d4c1b25a3948,,analysis/fs_0737_analysis.png,thumbnails/fs_0737.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
738,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,738,rId742,word/media/image738.png,raw/fs_0738.png,PNG,1786,1361,RGB,1951984,304c321423cd0665231632d4d01ebcdb235870ecf748949583e0c8e2f7f36304,,analysis/fs_0738_analysis.png,thumbnails/fs_0738.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
739,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,739,rId743,word/media/image739.png,raw/fs_0739.png,PNG,1786,1361,RGB,1865501,9d7968960e9097e94207a8ea12261bc981dc3032f07d27531f99dd2b404e8eaf,,analysis/fs_0739_analysis.png,thumbnails/fs_0739.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
740,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,740,rId744,word/media/image740.png,raw/fs_0740.png,PNG,1786,1361,RGB,1883805,8fd94532fd905f8de04918eaad55ab71994c88c12f02b0157c4a546dd467cc17,,analysis/fs_0740_analysis.png,thumbnails/fs_0740.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
741,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,741,rId745,word/media/image741.png,raw/fs_0741.png,PNG,1786,1361,RGB,1866252,66f95bcf5423480cbfd74dc6a3a9614250990b7b8b16d6590f86002509bc34d9,,analysis/fs_0741_analysis.png,thumbnails/fs_0741.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
742,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,742,rId746,word/media/image742.png,raw/fs_0742.png,PNG,1786,1361,RGB,1878716,baca1c7a34a40d89e3bee8db2872113957f9e453b0b77f30dbdd112ee2122924,,analysis/fs_0742_analysis.png,thumbnails/fs_0742.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
743,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,743,rId747,word/media/image743.png,raw/fs_0743.png,PNG,1786,1361,RGB,2053840,3eebf79a97cea93bc2f8fa48cc93e913f7aa6a799f695a1fbb8312beb6f9a591,,analysis/fs_0743_analysis.png,thumbnails/fs_0743.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
744,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,744,rId748,word/media/image744.png,raw/fs_0744.png,PNG,1786,1361,RGB,2000520,e24f0b9dc0afeb96a1445f6c8f231e8c230c15a8e14615bca047365419fffab6,,analysis/fs_0744_analysis.png,thumbnails/fs_0744.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
745,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,745,rId749,word/media/image745.png,raw/fs_0745.png,PNG,1786,1361,RGB,1873736,77f82661d186cfc47d80d8e315bb7f94625d3c6f0fb17747cb1d2e5714ed92fb,,analysis/fs_0745_analysis.png,thumbnails/fs_0745.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
746,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,746,rId750,word/media/image746.png,raw/fs_0746.png,PNG,1786,1361,RGB,1882303,90bcb3139af57fa9e7f1e9358bb614a94c6c2096544f271cf19f1d78ea8d352f,,analysis/fs_0746_analysis.png,thumbnails/fs_0746.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
747,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,747,rId751,word/media/image747.png,raw/fs_0747.png,PNG,1786,1361,RGB,1930396,81d9a8bbce627cba53a31087b43dd2bd389da41844f56e2d62f234539f90eaa7,,analysis/fs_0747_analysis.png,thumbnails/fs_0747.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
748,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,748,rId752,word/media/image748.png,raw/fs_0748.png,PNG,1786,1361,RGB,1963694,80ea43badd5f4b5b741475608c477aff859f359fdfdd2b166d4d83e501b62b57,,analysis/fs_0748_analysis.png,thumbnails/fs_0748.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
749,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,749,rId753,word/media/image749.png,raw/fs_0749.png,PNG,1786,1361,RGB,1925025,460f13d742a2f7d59982c7378fe5f4a3192ae935aad0f243a5b46cd547cfabc8,,analysis/fs_0749_analysis.png,thumbnails/fs_0749.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
750,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,750,rId754,word/media/image750.png,raw/fs_0750.png,PNG,1786,1361,RGB,2026109,8f565ce68abee97867a9112192825bd30cef6d9220de5cd2605dc61f760f4052,,analysis/fs_0750_analysis.png,thumbnails/fs_0750.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
751,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,751,rId755,word/media/image751.png,raw/fs_0751.png,PNG,1786,1361,RGB,1870399,2ff24fdf95b75aa7e74000e2626b15ee09db08c1e9817798bb7e431b8adb9a03,,analysis/fs_0751_analysis.png,thumbnails/fs_0751.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
752,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,752,rId756,word/media/image752.png,raw/fs_0752.png,PNG,1786,1361,RGB,1811459,7a2acc6b68ee70a7aa96c9633c41b54d1172ec6fb8d0761ecf5dd98d61065900,,analysis/fs_0752_analysis.png,thumbnails/fs_0752.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
753,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,753,rId757,word/media/image753.png,raw/fs_0753.png,PNG,1786,1361,RGB,1985568,63549de45bdbf5665816964b04efca3a76a099c428fb193f71c749d4b269e511,,analysis/fs_0753_analysis.png,thumbnails/fs_0753.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
754,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,754,rId758,word/media/image754.png,raw/fs_0754.png,PNG,1786,1361,RGB,1847157,0568fb2ab09abf92d82bce6e1975fee36be1ce816e3d1790596a4ae61753fbd6,,analysis/fs_0754_analysis.png,thumbnails/fs_0754.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
755,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,755,rId759,word/media/image755.png,raw/fs_0755.png,PNG,1786,1361,RGB,2015266,7b34c5f4fc18346b53db7e4d6825b2a7b46db2f0a7616d6f86aa88f262007723,,analysis/fs_0755_analysis.png,thumbnails/fs_0755.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
756,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,756,rId760,word/media/image756.png,raw/fs_0756.png,PNG,1786,1361,RGB,1926731,bc74de1f79db8de2951887e70ee43dd749c55dd866dc4fe34b7b563c4ed6b7af,,analysis/fs_0756_analysis.png,thumbnails/fs_0756.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
757,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,757,rId761,word/media/image757.png,raw/fs_0757.png,PNG,1786,1361,RGB,1867798,759a7c05981243259e04dcc3802d40b87c769b09208a023ffa575124a85a0e8d,,analysis/fs_0757_analysis.png,thumbnails/fs_0757.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
758,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,758,rId762,word/media/image758.png,raw/fs_0758.png,PNG,1786,1361,RGB,1786812,72acde6142fdc0df5a3f6027dbfb456069ff543c2b639e523732a6f61070d6c3,,analysis/fs_0758_analysis.png,thumbnails/fs_0758.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
759,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,759,rId763,word/media/image759.png,raw/fs_0759.png,PNG,1786,1361,RGB,1825817,e57d953c48b5a5a7fcdd92fbe5cd576a4993b0d9f1bab76d74894f91308c6c2b,,analysis/fs_0759_analysis.png,thumbnails/fs_0759.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
760,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,760,rId764,word/media/image760.png,raw/fs_0760.png,PNG,1786,1361,RGB,1837319,91badf7d53c9412c44ebf298eb2c041789f3ed4c7580259a46b4f0d050199f86,,analysis/fs_0760_analysis.png,thumbnails/fs_0760.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
761,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,761,rId765,word/media/image761.png,raw/fs_0761.png,PNG,1786,1361,RGB,1838100,ee76b7752e1daf25897e1fb68c3a8d22083d75373d8fb1ceb15754cf18818916,,analysis/fs_0761_analysis.png,thumbnails/fs_0761.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
762,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,762,rId766,word/media/image762.png,raw/fs_0762.png,PNG,1786,1361,RGB,1794353,6dc3b204e0661475770d681cd5662dc2598691570438df38247b08ebd1242d84,,analysis/fs_0762_analysis.png,thumbnails/fs_0762.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
763,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,763,rId767,word/media/image763.png,raw/fs_0763.png,PNG,1786,1361,RGB,1795215,2f35cbea20157e75c83f5872ec5bc2551fc4d7b2448c82c5835a3c649cdc186f,,analysis/fs_0763_analysis.png,thumbnails/fs_0763.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
764,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,764,rId768,word/media/image764.png,raw/fs_0764.png,PNG,1786,1361,RGB,1781415,096ea949bbe55309d6a76302b5dbc1e430eb90525214dd36177e2436a7d65763,,analysis/fs_0764_analysis.png,thumbnails/fs_0764.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
765,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,765,rId769,word/media/image765.png,raw/fs_0765.png,PNG,1786,1361,RGB,1823535,cac9574d702d0cc2e9f78a96eb6c9334d18f1f2b5c8cc9397990d736285c6431,,analysis/fs_0765_analysis.png,thumbnails/fs_0765.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
766,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,766,rId770,word/media/image766.png,raw/fs_0766.png,PNG,1786,1361,RGB,1750815,db84e8f8ef3ef4298efbdec1820dc5b05abf1327d271a57e6ac3efba40f7c6f6,,analysis/fs_0766_analysis.png,thumbnails/fs_0766.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
767,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,767,rId771,word/media/image767.png,raw/fs_0767.png,PNG,1786,1361,RGB,1855638,6b531a823ec6521594d8a933d511f832c04e5409a14f8029076b17451992d852,,analysis/fs_0767_analysis.png,thumbnails/fs_0767.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
768,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,768,rId772,word/media/image768.png,raw/fs_0768.png,PNG,1786,1361,RGB,1837302,b4e9e759f9b855782471f46d6f3f81ed073a74a25d93c9eac7bf5757712f0a71,,analysis/fs_0768_analysis.png,thumbnails/fs_0768.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
